Building,sampling_region,building_type,size_bin,heating_fuel,hvac_system_type
471,27,small_office,0,NaturalGas,Residential AC with residential forced air furnace
472,29,strip_mall,0,Electricity,PSZ-AC with electric coil
473,17,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
474,9,small_office,1,Electricity,PSZ-AC with electric coil
475,9,retail,1,NaturalGas,PSZ-AC with gas coil
476,37,warehouse,0,Electricity,PSZ-HP
477,37,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
478,32,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
479,19,small_office,1,NaturalGas,PVAV with gas boiler reheat
480,38,retail,0,Propane,PSZ-AC with gas coil
481,45,strip_mall,0,Electricity,PSZ-AC with electric coil
482,100,small_office,0,NaturalGas,PSZ-AC with gas coil
483,29,small_office,0,Electricity,PTAC with electric coil
484,0,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
485,101,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
486,39,small_office,0,Electricity,PTHP
487,2,small_office,0,NaturalGas,Residential AC with residential forced air furnace
488,19,small_office,1,NaturalGas,PVAV with gas heat with electric reheat
489,36,full_service_restaurant,0,Propane,PSZ-AC with gas coil
490,16,retail,0,Electricity,PSZ-AC with electric coil
491,12,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
492,13,retail,0,Propane,Residential AC with residential forced air furnace
493,32,retail,0,Electricity,PSZ-HP
494,39,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
495,12,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
496,36,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
497,40,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
498,39,warehouse,0,Electricity,PTHP
499,8,retail,0,Electricity,PTHP
500,32,retail,0,Electricity,PTHP
501,4,warehouse,0,Electricity,PSZ-AC with electric coil
502,104,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
503,20,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
504,10,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
505,35,small_office,0,NaturalGas,PSZ-AC with gas coil
506,107,strip_mall,0,Electricity,PSZ-AC with electric coil
507,13,small_office,0,Electricity,PSZ-HP
508,14,strip_mall,0,NaturalGas,PSZ-AC with gas coil
509,25,strip_mall,0,Electricity,PSZ-AC with electric coil
510,10,small_office,0,Electricity,PTAC with electric coil
511,8,retail,0,Electricity,PSZ-HP
512,32,small_office,0,NaturalGas,Residential AC with residential forced air furnace
513,9,warehouse,0,Electricity,PTAC with electric coil
514,38,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
515,108,small_office,0,Electricity,PSZ-AC with electric coil
516,107,warehouse,0,Electricity,PSZ-HP
517,10,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
518,105,retail,1,NaturalGas,PSZ-AC with gas coil
519,24,warehouse,0,NaturalGas,PSZ-AC with gas coil
520,11,small_office,0,Electricity,PSZ-AC with electric coil
521,29,small_office,0,Electricity,PTHP
522,20,warehouse,0,Propane,PSZ-AC with gas coil
523,7,strip_mall,0,Electricity,PSZ-AC with electric coil
524,109,retail,0,NaturalGas,PSZ-AC with gas coil
525,38,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
526,36,retail,1,NaturalGas,PSZ-AC with gas coil
527,15,retail,0,NaturalGas,PSZ-AC with gas coil
528,102,strip_mall,0,Electricity,PSZ-AC with electric coil
529,48,retail,0,FuelOil,PSZ-AC with gas coil
530,9,small_office,0,Electricity,PTAC with electric coil
531,4,retail,1,NaturalGas,PSZ-AC with gas coil
532,5,medium_office,0,Electricity,PSZ-AC with electric coil
533,17,small_office,0,Electricity,PTHP
534,30,retail,0,NaturalGas,Residential AC with residential forced air furnace
535,2,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
536,104,warehouse,0,Electricity,PSZ-HP
537,39,warehouse,0,Electricity,PTAC with electric coil
538,37,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
539,42,warehouse,0,NaturalGas,PSZ-AC with gas coil
540,12,small_office,0,Electricity,PSZ-HP
541,10,retail,0,NaturalGas,PSZ-AC with gas coil
542,8,retail,1,NaturalGas,PSZ-AC with gas coil
543,10,small_office,0,Electricity,PSZ-HP
544,22,full_service_restaurant,0,Propane,PSZ-AC with gas coil
545,40,strip_mall,0,Electricity,PSZ-HP
546,8,warehouse,0,Electricity,PSZ-HP
547,103,warehouse,0,NaturalGas,PSZ-AC with gas coil
548,39,retail,1,NaturalGas,PSZ-AC with gas coil
549,5,warehouse,1,Electricity,PSZ-AC with electric coil
550,5,medium_office,1,Electricity,PVAV with PFP boxes
551,13,retail,1,NaturalGas,PSZ-AC with gas coil
552,11,strip_mall,0,Electricity,PSZ-AC with electric coil
553,45,small_office,0,NaturalGas,PSZ-AC with gas coil
554,8,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
555,11,retail,0,Electricity,PSZ-AC with electric coil
556,105,retail,0,NaturalGas,Residential AC with residential forced air furnace
557,4,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
558,19,retail,1,Electricity,PSZ-AC with electric coil
559,13,small_office,0,Propane,Residential AC with residential forced air furnace
560,40,retail,1,NaturalGas,PSZ-AC with gas coil
561,18,warehouse,1,NaturalGas,PSZ-AC with gas coil
562,5,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
563,15,warehouse,0,NaturalGas,PSZ-AC with gas coil
564,32,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
565,40,retail,0,NaturalGas,Residential AC with residential forced air furnace
566,37,small_office,0,NaturalGas,Residential AC with residential forced air furnace
567,100,retail,0,NaturalGas,PSZ-AC with gas coil
568,9,small_office,1,NaturalGas,PSZ-AC with gas coil
569,102,retail,1,NaturalGas,PSZ-AC with gas coil
570,45,small_office,0,Electricity,PSZ-AC with electric coil
571,32,full_service_restaurant,0,Electricity,PSZ-HP
572,25,small_office,0,Electricity,PSZ-HP
573,29,retail,0,NaturalGas,Residential AC with residential forced air furnace
574,9,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
575,49,strip_mall,0,Electricity,PSZ-AC with electric coil
576,30,retail,0,FuelOil,PSZ-AC with gas coil
577,2,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
578,5,large_hotel,0,Electricity,PTHP
579,104,small_office,0,Electricity,PSZ-AC with electric coil
580,30,retail,0,Electricity,PSZ-AC with electric coil
581,37,full_service_restaurant,0,Electricity,PSZ-HP
582,29,warehouse,1,NaturalGas,PSZ-AC with gas coil
583,35,strip_mall,0,NaturalGas,PSZ-AC with gas coil
584,8,warehouse,1,NaturalGas,PSZ-AC with gas coil
585,5,small_office,0,NaturalGas,Residential AC with residential forced air furnace
586,28,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
587,38,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
588,22,quick_service_restaurant,0,Electricity,PSZ-HP
589,6,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
590,13,small_office,0,Propane,PSZ-AC with gas coil
591,45,retail,0,Electricity,PSZ-AC with electric coil
592,36,retail,0,NaturalGas,Residential AC with residential forced air furnace
593,18,small_office,1,NaturalGas,PSZ-AC with gas coil
594,19,medium_office,1,NaturalGas,PVAV with gas boiler reheat
595,102,retail,0,NaturalGas,Residential AC with residential forced air furnace
596,7,small_office,0,Electricity,PTHP
597,16,small_office,0,NaturalGas,Residential AC with residential forced air furnace
598,38,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
599,29,retail,1,NaturalGas,PSZ-AC with gas coil
600,33,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
601,4,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
602,22,small_hotel,0,Electricity,PTAC with electric coil
603,28,strip_mall,0,Electricity,PSZ-AC with electric coil
604,11,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
605,22,small_office,1,Electricity,PSZ-AC with electric coil
606,19,strip_mall,0,Electricity,PSZ-AC with electric coil
607,28,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
608,17,strip_mall,0,Electricity,PSZ-HP
609,10,retail,1,FuelOil,PSZ-AC with gas coil
610,22,small_office,1,NaturalGas,PSZ-AC with gas coil
611,39,retail,0,Electricity,PSZ-HP
612,101,strip_mall,0,Electricity,PSZ-AC with electric coil
613,38,retail,1,Electricity,PSZ-AC with electric coil
614,33,full_service_restaurant,0,Propane,PSZ-AC with gas coil
615,16,small_office,0,Electricity,PSZ-HP
616,29,small_office,0,Electricity,PSZ-HP
617,49,strip_mall,0,NaturalGas,PSZ-AC with gas coil
618,47,small_office,0,NaturalGas,PSZ-AC with gas coil
619,25,retail,0,Propane,PSZ-AC with gas coil
620,13,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
621,27,retail,0,NaturalGas,PSZ-AC with gas coil
622,39,warehouse,1,Electricity,PSZ-AC with electric coil
623,19,small_hotel,0,Electricity,PTAC with electric coil
624,37,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
625,30,warehouse,0,FuelOil,PSZ-AC with gas coil
626,17,retail,0,Electricity,PSZ-HP
627,22,strip_mall,1,NaturalGas,PSZ-AC with gas coil
628,13,strip_mall,1,NaturalGas,PSZ-AC with gas coil
629,6,warehouse,0,Electricity,PTHP
630,10,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
631,14,warehouse,0,NaturalGas,PSZ-AC with gas coil
632,13,small_office,1,NaturalGas,PSZ-AC with gas coil
633,36,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
634,31,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
635,33,retail,0,NaturalGas,Residential AC with residential forced air furnace
636,24,small_office,0,Electricity,PSZ-AC with electric coil
637,108,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
638,45,warehouse,0,NaturalGas,PSZ-AC with gas coil
639,16,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
640,5,quick_service_restaurant,0,Electricity,PSZ-HP
641,39,strip_mall,0,Electricity,PSZ-HP
642,30,full_service_restaurant,0,Propane,PSZ-AC with gas coil
643,24,strip_mall,0,Electricity,PSZ-AC with electric coil
644,13,warehouse,0,Propane,Residential AC with residential forced air furnace
645,30,retail,1,NaturalGas,PSZ-AC with gas coil
646,45,small_office,0,Electricity,PTHP
647,8,full_service_restaurant,0,Electricity,PSZ-HP
648,103,warehouse,0,Electricity,PSZ-AC with electric coil
649,6,warehouse,0,NaturalGas,PSZ-AC with gas coil
650,27,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
651,104,strip_mall,0,Electricity,PSZ-AC with electric coil
652,9,small_office,1,Electricity,PVAV with PFP boxes
653,36,small_office,0,Electricity,PSZ-AC with electric coil
654,39,small_office,1,Electricity,PVAV with PFP boxes
655,5,medium_office,0,Electricity,PVAV with PFP boxes
656,2,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
657,10,small_office,0,Electricity,PTHP
658,7,small_office,0,Electricity,PSZ-AC with electric coil
659,47,retail,0,Propane,PSZ-AC with gas coil
660,17,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
661,32,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
662,103,strip_mall,0,Electricity,PSZ-AC with electric coil
663,18,retail,0,Propane,PSZ-AC with gas coil
664,31,small_office,0,NaturalGas,Residential AC with residential forced air furnace
665,5,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
666,24,retail,0,NaturalGas,PSZ-AC with gas coil
667,16,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
668,35,retail,0,NaturalGas,PSZ-AC with gas coil
669,19,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
670,12,retail,0,Electricity,PSZ-HP
671,10,small_office,0,NaturalGas,Residential AC with residential forced air furnace
672,10,retail,0,FuelOil,Residential AC with residential forced air furnace
673,40,small_office,0,Electricity,PTHP
674,26,retail,1,NaturalGas,PSZ-AC with gas coil
675,9,small_hotel,0,Electricity,PTAC with electric coil
676,106,retail,0,NaturalGas,Residential AC with residential forced air furnace
677,8,small_office,1,NaturalGas,PSZ-AC with gas coil
678,0,retail,1,Electricity,PSZ-AC with electric coil
679,36,strip_mall,0,Electricity,PSZ-AC with electric coil
680,20,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
681,30,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
682,17,retail,0,Propane,PSZ-AC with gas coil
683,10,warehouse,0,FuelOil,Residential AC with residential forced air furnace
684,17,warehouse,0,Electricity,PSZ-AC with electric coil
685,107,small_office,0,Electricity,PSZ-HP
686,0,retail,0,Propane,Residential AC with residential forced air furnace
687,39,retail,1,Electricity,PSZ-AC with electric coil
688,6,full_service_restaurant,0,Electricity,PSZ-HP
689,9,strip_mall,1,Electricity,PSZ-AC with electric coil
690,106,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
691,26,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
692,27,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
693,100,small_office,0,Electricity,PSZ-AC with electric coil
694,25,retail,0,Electricity,PSZ-AC with electric coil
695,4,small_office,1,NaturalGas,PSZ-AC with gas coil
696,24,strip_mall,0,FuelOil,PSZ-AC with gas coil
697,22,strip_mall,1,Electricity,PSZ-AC with electric coil
698,17,small_office,0,Electricity,PSZ-HP
699,19,retail,0,Electricity,PTHP
700,37,retail,1,Electricity,PSZ-AC with electric coil
701,27,full_service_restaurant,0,Propane,PSZ-AC with gas coil
702,40,retail,0,Electricity,PTAC with electric coil
703,40,small_office,0,Electricity,PSZ-HP
704,100,warehouse,0,NaturalGas,PSZ-AC with gas coil
705,18,full_service_restaurant,0,Propane,PSZ-AC with gas coil
706,49,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
707,19,grocery,0,NaturalGas,PSZ-AC with gas coil
708,24,small_office,0,NaturalGas,Residential AC with residential forced air furnace
709,0,full_service_restaurant,0,Electricity,PSZ-HP
710,25,warehouse,0,Electricity,PSZ-AC with electric coil
711,6,warehouse,1,Electricity,PSZ-AC with electric coil
712,8,retail,1,Electricity,PSZ-AC with electric coil
713,39,small_office,1,Electricity,PSZ-AC with electric coil
714,12,small_office,0,Electricity,PTHP
715,9,warehouse,1,NaturalGas,PSZ-AC with gas coil
716,107,retail,0,Electricity,PSZ-AC with electric coil
717,15,small_office,0,NaturalGas,Residential AC with residential forced air furnace
718,19,medium_office,0,NaturalGas,PSZ-AC with gas coil
719,0,strip_mall,1,Electricity,PSZ-AC with electric coil
720,13,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
721,29,warehouse,0,FuelOil,PSZ-AC with gas coil
722,40,retail,0,Electricity,PSZ-HP
723,20,retail,0,Propane,Residential AC with residential forced air furnace
724,38,retail,0,Electricity,PTHP
725,0,small_office,1,NaturalGas,PSZ-AC with gas coil
726,107,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
727,105,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
728,6,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
729,9,small_office,1,Electricity,PSZ-HP
730,13,retail,0,NaturalGas,Residential AC with residential forced air furnace
731,23,retail,0,Propane,PSZ-AC with gas coil
732,104,retail,0,NaturalGas,Residential AC with residential forced air furnace
733,19,medium_office,0,NaturalGas,PVAV with gas boiler reheat
734,103,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
735,47,small_office,0,FuelOil,PSZ-AC with gas coil
736,19,small_office,0,Electricity,PTHP
737,18,warehouse,0,Electricity,PSZ-AC with electric coil
738,22,small_office,1,Electricity,PVAV with PFP boxes
739,42,small_office,0,NaturalGas,PSZ-AC with gas coil
740,25,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
741,33,retail,1,NaturalGas,PSZ-AC with gas coil
742,109,small_office,0,NaturalGas,PSZ-AC with gas coil
743,49,warehouse,0,Electricity,PSZ-AC with electric coil
744,101,retail,0,NaturalGas,Residential AC with residential forced air furnace
745,16,warehouse,0,Electricity,PSZ-HP
746,49,small_office,0,NaturalGas,Residential AC with residential forced air furnace
747,106,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
748,27,retail,0,Propane,PSZ-AC with gas coil
749,15,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
750,105,warehouse,0,Electricity,PTHP
751,44,retail,0,NaturalGas,PSZ-AC with gas coil
752,9,retail,0,Propane,Residential AC with residential forced air furnace
753,24,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
754,105,warehouse,0,Electricity,PTAC with electric coil
755,14,warehouse,0,Electricity,PSZ-AC with electric coil
756,25,retail,1,NaturalGas,PSZ-AC with gas coil
757,101,warehouse,0,Electricity,PSZ-HP
758,5,small_hotel,0,Electricity,PTHP
759,30,warehouse,1,NaturalGas,PSZ-AC with gas coil
760,17,retail,1,NaturalGas,PSZ-AC with gas coil
761,13,retail,0,Electricity,PSZ-HP
762,47,warehouse,0,FuelOil,PSZ-AC with gas coil
763,105,small_office,0,Electricity,PSZ-HP
764,40,small_office,0,Electricity,PTAC with electric coil
765,18,retail,0,Electricity,PSZ-AC with electric coil
766,0,warehouse,1,NaturalGas,PSZ-AC with gas coil
767,18,strip_mall,1,NaturalGas,PSZ-AC with gas coil
768,34,warehouse,0,NaturalGas,PSZ-AC with gas coil
769,20,warehouse,0,Electricity,PSZ-AC with electric coil
770,22,warehouse,1,Electricity,PVAV with PFP boxes
771,106,small_office,0,Electricity,PSZ-AC with electric coil
772,5,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
773,13,warehouse,0,Electricity,PSZ-HP
774,24,small_hotel,0,Electricity,PTAC with electric coil
775,36,small_office,0,Electricity,PTAC with electric coil
776,22,warehouse,1,Electricity,PSZ-AC with electric coil
777,9,medium_office,1,Electricity,PVAV with PFP boxes
778,40,warehouse,1,Electricity,PSZ-AC with electric coil
779,28,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
780,13,retail,1,Electricity,PSZ-AC with electric coil
781,29,small_office,1,NaturalGas,PSZ-AC with gas coil
782,10,strip_mall,0,Electricity,PSZ-AC with electric coil
783,12,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
784,106,warehouse,0,Electricity,PSZ-HP
785,105,small_office,0,NaturalGas,Residential AC with residential forced air furnace
786,48,retail,0,NaturalGas,Residential AC with residential forced air furnace
787,42,strip_mall,0,NaturalGas,PSZ-AC with gas coil
788,13,small_hotel,0,Electricity,PTAC with electric coil
789,40,quick_service_restaurant,0,Electricity,PSZ-HP
790,39,full_service_restaurant,0,FuelOil,PSZ-AC with gas coil
791,40,small_office,1,NaturalGas,PSZ-AC with gas coil
792,22,strip_mall,2,NaturalGas,PSZ-AC with gas coil
793,9,strip_mall,1,NaturalGas,PSZ-AC with gas coil
